id,match_id,homepos,awaypos,elapsed,elapsed_plus
641181,1986,54,46,27,
641235,1986,54,46,45,1
641398,1986,55,45,67,
641509,1986,5,95,90,1
641512,1986,52,48,90,1
639650,1987,51,49,25,
640074,1987,51,49,45,
640701,1987,44,56,70,
640987,1987,41,59,90,
639574,1988,64,36,22,
640097,1988,65,35,45,1
640686,1988,57,43,72,
640921,1988,60,40,89,
653365,1989,56,44,23,
653485,1989,54,46,45,1
653597,1989,61,39,68,
653724,1989,52,48,90,2
647457,1990,56,44,29,
647823,1990,51,49,45,3
648331,1990,53,47,72,
648621,1990,50,50,90,2
649894,1991,62,38,16,
649940,1991,59,41,27,
650103,1991,53,47,45,1
650440,1991,55,45,70,
650674,1991,52,48,90,1
647434,1992,51,49,25,
647777,1992,52,48,45,
648328,1992,52,48,71,
648609,1992,50,50,90,
647356,1993,65,35,21,
647423,1993,45,55,25,
647589,1993,25,75,36,
647758,1993,48,52,45,1
648343,1993,52,48,72,
648643,1993,52,48,90,2
650694,1994,55,45,25,
650964,1994,56,44,45,
651382,1994,60,40,70,
651589,1994,57,43,90,
647378,1995,58,42,25,
647679,1995,48,52,45,
648305,1995,49,51,70,
648588,1995,53,47,90,
647388,1996,48,52,25,
647743,1996,46,54,45,3
648300,1996,45,55,70,
648653,1996,57,43,90,4
680207,1997,50,50,25,
680346,1997,49,51,45,
680574,1997,51,49,70,
680668,1997,48,52,90,
654634,1998,55,45,26,
654860,1998,49,51,45,1
655203,1998,46,54,70,
655369,1998,49,51,90,1
658307,1999,48,52,25,
658412,1999,42,58,45,2
658616,1999,41,59,70,
658739,1999,53,47,90,4
659564,2000,61,39,16,
659588,2000,63,37,25,
659736,2000,62,38,42,
659789,2000,56,44,45,1
660172,2000,56,44,71,
660358,2000,54,46,90,1
656864,2001,33,67,22,
657240,2001,50,50,45,1
657721,2001,45,55,70,
658030,2001,42,58,89,
656911,2002,50,50,25,
657218,2002,49,51,45,
657696,2002,55,45,70,
658021,2002,52,48,90,
662810,2003,51,49,25,
662865,2003,54,46,45,
662926,2003,54,46,70,
662983,2003,52,48,90,
660905,2004,52,48,25,
661411,2004,22,78,71,
661449,2004,49,51,76,
661574,2004,54,46,90,1
656905,2005,52,48,25,
657216,2005,59,41,45,1
657711,2005,55,45,70,
658036,2005,57,43,90,1
656854,2006,40,60,25,
657185,2006,44,56,45,1
657652,2006,45,55,70,
657996,2006,48,52,90,1
656918,2007,53,47,25,
657215,2007,54,46,45,
657729,2007,68,32,70,
658041,2007,49,51,90,
656877,2008,46,54,25,
657233,2008,47,53,45,3
657718,2008,52,48,70,
658087,2008,46,54,90,5
668019,2009,45,55,27,
668043,2009,62,38,31,
668218,2009,58,42,45,1
668563,2009,57,43,70,
668808,2009,57,43,90,1
669397,2010,35,65,25,
669628,2010,52,48,45,1
669933,2010,46,54,73,
670084,2010,46,54,90,1
665420,2011,48,52,27,
665712,2011,52,48,45,1
666271,2011,58,42,72,
666550,2011,55,45,90,
671342,2012,53,47,26,
671397,2012,61,39,45,2
671462,2012,55,45,71,
671518,2012,55,45,90,1
664660,2013,62,38,11,
664686,2013,19,81,21,
664702,2013,47,53,27,
664753,2013,48,52,45,2
664789,2013,44,56,62,
664809,2013,45,55,70,
664881,2013,44,56,90,1
665392,2014,49,51,25,
665695,2014,56,44,45,
666307,2014,50,50,70,
666594,2014,49,51,90,
665403,2015,45,55,25,
665714,2015,42,58,45,1
666332,2015,47,53,70,
666581,2015,48,52,90,
665413,2016,45,55,25,
665752,2016,44,56,45,2
666296,2016,43,57,71,
666610,2016,47,53,90,1
665412,2017,57,43,27,
665759,2017,53,47,45,3
666331,2017,50,50,75,
666579,2017,4,96,90,1
666640,2017,55,45,90,4
665398,2018,64,36,25,
665698,2018,60,40,45,
666243,2018,63,37,70,
666570,2018,56,44,90,
676557,2019,69,31,25,
676719,2019,68,32,45,
677050,2019,62,38,70,
677209,2019,49,51,90,
677612,2020,60,40,25,
677705,2020,56,44,45,
677913,2020,48,52,70,
678005,2020,44,56,90,
675273,2021,42,58,25,
675378,2021,43,57,45,
675590,2021,51,49,70,
675694,2021,49,51,90,
673602,2022,35,65,25,
673940,2022,38,62,45,
674521,2022,45,55,70,
674821,2022,51,49,90,
679099,2023,53,47,25,
679163,2023,56,44,45,
679233,2023,53,47,70,
679270,2023,57,43,90,
673620,2024,49,51,25,
673962,2024,48,52,45,
674581,2024,55,45,70,
674879,2024,55,45,90,1
673613,2025,58,42,25,
673984,2025,56,44,45,2
674535,2025,58,42,70,
674874,2025,57,43,90,3
673603,2026,50,50,25,
673941,2026,47,53,45,
674500,2026,44,56,70,
674815,2026,45,55,90,1
673653,2027,47,53,28,
673987,2027,45,55,45,2
674605,2027,45,55,73,
674906,2027,50,50,90,6
673591,2028,56,44,22,
673975,2028,58,42,45,
674568,2028,50,50,71,
674832,2028,59,41,89,
681540,2029,50,50,27,
681586,2029,50,50,45,1
681655,2029,50,50,72,
681771,2029,50,50,90,2
682238,2030,33,67,25,
682581,2030,43,57,45,1
683186,2030,49,51,70,
683556,2030,51,49,90,1
682224,2031,63,37,25,
682557,2031,59,41,45,
683178,2031,60,40,70,
683516,2031,63,37,90,
682317,2032,40,60,25,
682550,2032,57,43,45,
683177,2032,45,55,69,
683494,2032,45,55,87,
682251,2033,35,65,26,
682568,2033,49,51,45,
683120,2033,50,50,68,
683521,2033,52,48,90,2
682256,2034,55,45,25,
682599,2034,41,59,45,
683230,2034,54,46,70,
683582,2034,51,49,90,
685077,2035,45,55,25,
685241,2035,41,59,45,
685630,2035,40,60,70,
685870,2035,41,59,90,
688233,2036,47,53,23,
688271,2036,47,53,45,
688332,2036,48,52,72,
688366,2036,43,57,89,
682232,2037,54,46,25,
682597,2037,56,44,45,2
683190,2037,57,43,70,
683591,2037,55,45,90,4
686480,2038,58,42,25,
686637,2038,61,39,45,
686894,2038,60,40,70,
686985,2038,57,43,90,
691469,2039,56,44,25,
692072,2039,67,33,45,1
692974,2039,54,46,69,
693605,2039,57,43,89,
691515,2040,48,52,25,
692085,2040,52,48,45,
693100,2040,57,43,75,
693643,2040,54,46,90,4
691464,2041,29,71,25,
692000,2041,35,65,45,
692846,2041,42,58,70,
693527,2041,44,56,90,
691439,2042,47,53,25,
692073,2042,46,54,45,2
692922,2042,47,53,70,
693568,2042,54,46,90,1
691394,2043,51,49,25,
691978,2043,55,45,45,
692905,2043,53,47,70,
693515,2043,57,43,90,
692162,2044,61,39,44,
692936,2044,62,38,71,
693518,2044,59,41,90,1
691617,2045,60,40,25,
692109,2045,48,52,45,1
693036,2045,48,52,70,
693640,2045,49,51,90,3
691402,2046,40,60,25,
692035,2046,48,52,45,1
692871,2046,51,49,70,
693613,2046,52,48,90,4
691466,2047,53,47,27,
692080,2047,52,48,45,2
693074,2047,53,47,75,
693561,2047,52,48,90,1
693728,2048,49,51,90,
399402,2049,42,58,25,
399540,2049,56,44,69,
406250,2050,47,53,25,
406341,2050,45,55,45,4
406418,2050,49,51,70,
406516,2050,54,46,90,5
400030,2051,53,47,25,
400947,2051,51,49,70,
401722,2052,43,57,25,
401869,2052,53,47,45,1
402157,2052,43,57,70,
402281,2052,48,52,90,4
400040,2054,60,40,25,
400414,2054,59,41,45,3
400986,2054,58,42,70,
401318,2054,64,36,90,4
399988,2055,55,45,23,
400436,2055,42,58,45,1
400937,2055,55,45,70,
401216,2055,57,43,89,
403676,2057,61,39,75,
400102,2058,45,55,29,
400383,2058,52,48,45,1
401013,2058,54,46,76,
412398,2059,66,34,30,
412571,2059,64,36,45,
412966,2059,62,38,71,
413172,2059,64,36,90,1
411903,2060,52,48,45,1
412035,2060,51,49,90,
416025,2061,60,40,31,
416342,2061,45,55,45,1
412355,2062,62,38,25,
412602,2062,57,43,45,2
412975,2062,64,36,70,
413211,2062,59,41,90,3
417062,2063,59,41,75,
412347,2064,48,52,25,
412574,2064,48,52,45,
412990,2064,48,52,70,
413195,2064,47,53,90,
413451,2065,38,62,25,
413508,2065,40,60,45,
413630,2065,39,61,70,
413813,2065,43,57,90,
414698,2066,45,55,25,
414747,2066,55,45,45,
414890,2066,50,50,70,
414986,2066,49,51,90,
415932,2067,39,61,25,
416353,2067,48,52,45,2
416844,2067,49,51,70,
417284,2067,46,54,90,4
415252,2068,37,63,25,
415482,2068,53,47,45,1
416090,2068,54,46,72,
416456,2068,50,50,90,5
422462,2069,73,27,25,
422812,2069,81,19,45,2
423330,2069,76,24,70,
423707,2069,79,21,90,3
424159,2070,58,42,25,
424270,2070,53,47,45,2
424522,2070,59,41,69,
424633,2070,62,38,90,
422440,2071,49,51,25,
422793,2071,56,44,45,1
423468,2071,53,47,71,
421730,2072,49,51,25,
421792,2072,51,49,45,1
421878,2072,48,52,70,
421955,2072,49,51,90,3
422423,2074,47,53,24,
422774,2074,53,47,45,
423301,2074,53,47,70,
423637,2074,54,46,90,
423616,2075,53,47,70,
423718,2075,58,42,90,1
425661,2076,45,55,45,
422519,2077,43,57,25,
422810,2077,45,55,45,1
423471,2077,41,59,76,
423709,2077,42,58,90,1
426301,2078,58,42,25,
426498,2078,51,49,45,2
426808,2078,51,49,70,
427043,2078,51,49,90,4
433532,2079,40,60,25,
433709,2079,42,58,44,
434097,2079,41,59,70,
434352,2079,39,61,90,5
437025,2080,78,22,24,
437465,2080,61,39,45,
438159,2080,82,18,69,
438843,2080,69,31,89,
436065,2081,22,78,26,
436191,2081,55,45,45,2
436618,2081,50,50,70,
436969,2081,50,50,90,
438181,2082,60,40,26,
438665,2082,54,46,45,1
439167,2082,38,62,70,
439393,2082,35,65,90,1
436862,2083,22,78,14,
437224,2083,44,56,32,
437503,2083,45,55,45,1
438288,2083,52,48,73,
438728,2083,50,50,90,1
434668,2084,47,53,27,
434773,2084,39,61,45,1
435045,2084,38,62,70,
435133,2084,39,61,90,
433518,2085,37,63,25,
433697,2085,43,57,45,2
434069,2085,46,54,70,
434306,2085,51,49,90,3
437061,2086,59,41,25,
437520,2086,55,45,45,3
438229,2086,62,38,70,
438771,2086,57,43,90,4
433606,2087,55,45,35,
433772,2087,55,45,45,1
434118,2087,51,49,71,
434330,2087,55,45,90,1
437211,2088,55,45,25,
437476,2088,49,51,45,
438187,2088,53,47,70,
438687,2088,49,51,90,1
448923,2089,65,35,24,
449016,2089,77,23,45,
449260,2089,78,22,75,
449332,2089,78,22,90,2
447469,2090,51,49,25,
447799,2090,53,47,45,1
448380,2090,53,47,70,
448574,2090,61,39,90,
447454,2091,39,61,25,
447779,2091,51,49,45,
448324,2091,59,41,72,
448563,2091,60,40,90,1
447462,2092,59,41,25,
447761,2092,56,44,45,1
448250,2092,55,45,70,
448558,2092,58,42,90,4
446739,2093,37,63,25,
446797,2093,40,60,45,
446902,2093,39,61,70,
447009,2093,40,60,90,
452784,2094,38,62,25,
452832,2094,35,65,45,1
452894,2094,38,62,70,
452934,2094,40,60,90,
447441,2095,50,50,25,
447760,2095,59,41,45,
448280,2095,52,48,71,
448533,2095,49,51,90,
447467,2096,53,47,24,
447764,2096,47,53,45,
448277,2096,50,50,70,
448539,2096,53,47,90,1
450543,2097,80,20,28,
450721,2097,52,48,45,2
451098,2097,50,50,70,
451227,2097,46,54,90,1
450981,2098,51,49,25,
451228,2098,43,57,45,3
451531,2098,45,55,70,
451754,2098,46,54,90,12
456826,2099,49,51,27,
456918,2099,49,51,45,1
457055,2099,54,46,71,
457117,2099,56,44,90,1
457432,2099,59,41,75,
459589,2100,57,43,25,
460862,2100,53,47,75,
460484,2101,41,59,24,
460852,2101,34,66,45,
461321,2101,37,63,70,
461628,2101,39,61,90,2
456700,2102,15,85,26,
456751,2102,41,59,45,1
456906,2102,44,56,70,
456976,2102,57,43,90,1
459612,2103,47,53,25,
459929,2103,54,46,45,1
460572,2103,52,48,73,
460883,2103,57,43,90,
458096,2104,55,45,25,
458215,2104,53,47,45,3
458361,2104,54,46,70,
458403,2104,52,48,90,5
457310,2105,51,49,24,
457397,2105,48,52,45,
457645,2105,49,51,71,
457713,2105,47,53,90,1
461267,2106,43,57,25,
461566,2106,53,47,45,2
461881,2106,51,49,71,
462026,2106,54,46,90,4
459883,2107,59,41,44,
460492,2107,54,46,71,
460854,2107,46,54,90,1
458615,2108,60,40,25,
458796,2108,55,45,45,
459157,2108,58,42,70,
459504,2108,70,30,90,1
725660,2109,47,53,25,
725753,2109,53,47,45,2
725956,2109,54,46,70,
726147,2109,55,45,90,4
726513,2110,50,50,25,
726694,2110,57,43,45,
726849,2110,58,42,70,
726939,2110,57,43,90,
723243,2111,36,64,25,
723641,2111,46,54,45,3
724205,2111,38,62,70,
724525,2111,42,58,90,5
724839,2112,47,53,25,
724939,2112,50,50,45,
725138,2112,44,56,70,
725239,2112,45,55,90,
723271,2113,50,50,28,
723639,2113,40,60,45,2
724157,2113,44,56,70,
724520,2113,48,52,90,3
723272,2114,56,44,25,
723553,2114,48,52,45,
724218,2114,46,54,76,
724446,2114,47,53,90,1
723283,2115,48,52,25,
723605,2115,43,57,45,
724173,2115,47,53,70,
724477,2115,43,57,90,
723216,2116,46,54,25,
723569,2116,46,54,45,
724165,2116,48,52,70,
724478,2116,50,50,90,
723225,2117,54,46,25,
723587,2117,51,49,45,
724145,2117,51,49,70,
724474,2117,52,48,90,1
722341,2118,51,49,25,
722418,2118,50,50,45,4
722542,2118,51,49,70,
722737,2118,50,50,90,7
809924,2119,43,57,25,
810158,2119,52,48,45,
810636,2119,52,48,70,
810867,2119,50,50,90,
811156,2120,55,45,25,
811273,2120,58,42,45,
811492,2120,63,37,70,
811626,2120,65,35,90,
812550,2121,50,50,25,
812731,2121,45,55,45,
813162,2121,41,59,70,
813495,2121,46,54,90,
809903,2122,54,46,25,
810157,2122,58,42,45,
810581,2122,51,49,70,
810820,2122,47,53,90,
809900,2123,58,42,25,
810147,2123,60,40,44,
810578,2123,63,37,69,
810839,2123,67,33,90,
814560,2124,50,50,25,
814786,2124,46,54,45,4
815094,2124,47,53,70,
815256,2124,50,50,90,5
809246,2125,60,40,25,
809289,2125,55,45,45,
809394,2125,60,40,70,
809491,2125,55,45,90,
809907,2126,61,39,25,
810167,2126,52,48,45,
810599,2126,55,45,71,
810824,2126,53,47,90,
812832,2127,51,49,25,
813101,2127,50,50,45,3
813649,2127,50,50,70,
814052,2127,49,51,90,7
813604,2128,21,79,24,
813957,2128,48,52,45,
814400,2128,54,46,70,
814665,2128,49,51,90,
820484,2129,48,52,25,
820823,2129,52,48,45,
821419,2129,51,49,70,
821802,2129,54,46,90,
822218,2130,60,40,25,
822426,2130,65,35,45,
822778,2130,70,30,70,
822960,2130,65,35,90,
820468,2131,34,66,25,
820838,2131,38,62,45,2
821334,2131,39,61,70,
821759,2131,51,49,90,5
820459,2132,68,32,25,
820797,2132,46,54,45,
821355,2132,47,53,70,
821710,2132,46,54,90,
820899,2133,59,41,45,3
821739,2133,60,40,90,
821808,2133,60,40,90,4
820528,2134,48,52,27,
820833,2134,47,53,45,
821369,2134,29,71,68,
821749,2134,48,52,90,
825165,2135,42,58,25,
825357,2135,40,60,45,
825601,2135,40,60,70,
825723,2135,43,57,90,
819678,2136,63,37,25,
819736,2136,59,41,45,3
819826,2136,52,48,70,
819957,2136,56,44,90,5
820483,2137,66,34,25,
820810,2137,58,42,45,
821417,2137,54,46,70,
821767,2137,52,48,90,
820470,2138,50,50,25,
820814,2138,46,54,45,
821415,2138,55,45,70,
821765,2138,50,50,90,
835903,2139,61,39,25,
836260,2139,55,45,45,
836717,2139,54,46,70,
837069,2139,57,43,90,
834867,2140,52,48,25,
835016,2140,51,49,44,
835424,2140,52,48,68,
835785,2140,53,47,90,
833711,2141,55,45,25,
833837,2141,51,49,45,
834066,2141,35,65,70,
834163,2141,40,60,90,
835895,2142,45,55,25,
836269,2142,52,48,45,
836725,2142,53,47,71,
837030,2142,54,46,90,
832530,2143,48,52,25,
832840,2143,53,47,45,5
833229,2143,51,49,70,
833470,2143,51,49,90,6
832513,2144,56,44,23,
832806,2144,41,59,45,1
833194,2144,62,38,69,
833412,2144,52,48,89,
838611,2145,56,44,25,
838666,2145,54,46,45,
838745,2145,59,41,70,
838802,2145,63,37,90,
832538,2146,56,44,25,
833220,2146,56,44,70,
833457,2146,60,40,90,
832542,2147,53,47,25,
832794,2147,50,50,45,
833195,2147,55,45,70,
833417,2147,60,40,90,
836673,2148,55,45,25,
836984,2148,56,44,45,
837260,2148,36,64,70,
837412,2148,52,48,90,
843537,2149,54,46,25,
843861,2149,50,50,45,
844361,2149,50,50,70,
844609,2149,45,55,90,
843528,2150,44,56,25,
843892,2150,46,54,45,2
844358,2150,47,53,70,
844661,2150,43,57,90,5
848172,2151,38,62,25,
848282,2151,46,54,45,
848613,2151,50,50,70,
848744,2151,53,47,90,
843534,2152,53,47,25,
843852,2152,50,50,45,
844349,2152,44,56,70,
844612,2152,41,59,90,
843508,2153,68,32,24,
843854,2153,69,31,45,
844313,2153,60,40,70,
844569,2153,70,30,90,
843503,2154,55,45,25,
843875,2154,54,46,45,
844486,2154,53,47,70,
844626,2154,55,45,90,
842729,2155,62,38,25,
842774,2155,52,48,45,
842921,2155,50,50,70,
843056,2155,51,49,90,
845103,2156,60,40,25,
845254,2156,70,30,45,
845615,2156,69,31,70,
845730,2156,67,33,90,
847472,2157,62,38,24,
847692,2157,57,43,41,
848151,2157,56,44,69,
848322,2157,58,42,90,1
846558,2158,46,54,25,
846696,2158,42,58,45,
847121,2158,40,60,70,
847401,2158,41,59,90,
854740,2159,44,56,28,
855025,2159,57,43,45,2
855649,2159,55,45,78,
855878,2159,46,54,90,3
854702,2160,62,38,25,
855005,2160,56,44,45,
855564,2160,52,48,70,
855860,2160,50,50,90,
857564,2161,51,49,25,
857609,2161,50,50,45,
857751,2161,49,51,70,
857889,2161,53,47,90,
854684,2162,52,48,25,
855029,2162,72,28,45,3
855521,2162,60,40,70,
855882,2162,61,39,90,5
854742,2163,48,52,25,
854999,2163,49,51,45,
855529,2163,50,50,70,
855821,2163,50,50,90,
857943,2164,44,56,25,
858130,2164,55,45,45,
858603,2164,54,46,70,
858840,2164,52,48,90,
854700,2165,54,46,26,
854991,2165,53,47,45,
855476,2165,54,46,70,
855782,2165,53,47,89,
856183,2166,59,41,25,
856306,2166,60,40,45,
856622,2166,40,60,70,
856766,2166,49,51,90,
859561,2167,45,55,25,
859776,2167,57,43,45,
860119,2167,57,43,70,
860271,2167,55,45,90,
854695,2168,57,43,26,
854988,2168,47,53,45,
855499,2168,52,48,70,
855810,2168,49,51,90,1
864488,2169,43,57,25,
864532,2169,51,49,45,
864588,2169,53,47,70,
864642,2169,48,52,90,1
865095,2170,36,64,25,
865427,2170,43,57,45,2
865918,2170,46,54,70,
866262,2170,41,59,90,4
865189,2171,53,47,25,
865387,2171,53,47,45,
865993,2171,52,48,70,
866213,2171,46,54,90,
865114,2172,57,43,26,
865425,2172,52,48,45,
865954,2172,53,47,71,
866230,2172,55,45,90,
866744,2173,53,47,25,
866941,2173,55,45,45,
867264,2173,54,46,70,
867419,2173,53,47,90,
868881,2174,53,47,25,
869120,2174,55,45,45,
869487,2174,40,60,70,
869752,2174,45,55,90,
869446,2175,48,52,25,
869707,2175,53,47,45,
870066,2175,50,50,70,
870255,2175,48,52,90,1
865073,2176,50,50,24,
865388,2176,48,52,45,
865872,2176,46,54,68,
866196,2176,43,57,90,1
865083,2177,55,45,25,
865383,2177,50,50,45,
865961,2177,52,48,71,
866255,2177,52,48,90,
865150,2178,55,45,25,
865390,2178,63,37,45,
865987,2178,62,38,70,
866271,2178,61,39,90,
878652,2179,48,52,28,
878907,2179,50,50,45,2
879172,2179,52,48,70,
879358,2179,57,43,90,4
876186,2180,49,51,25,
876242,2180,46,54,45,
876301,2180,44,56,70,
876341,2180,51,49,90,
876770,2181,53,47,24,
877076,2181,56,44,44,
877775,2181,50,50,71,
878168,2181,50,50,90,1
876748,2182,57,43,25,
877127,2182,60,40,45,4
877612,2182,64,36,66,
878207,2182,60,40,90,7
880918,2183,45,55,25,
880987,2183,51,49,45,
881117,2183,46,54,70,
881179,2183,47,53,90,
876761,2184,45,55,25,
877070,2184,45,55,45,
877711,2184,55,45,70,
878100,2184,47,53,90,
876796,2185,51,49,27,
877159,2185,51,49,45,5
876774,2186,45,55,25,
877097,2186,42,58,45,
877709,2186,38,62,70,
878095,2186,37,63,90,
876898,2187,33,67,34,
877151,2187,31,69,46,
877750,2187,33,67,70,
878215,2187,33,67,90,5
876767,2188,69,31,25,
877086,2188,56,44,45,1
877734,2188,54,46,71,
884349,2189,50,50,25,
884514,2189,60,40,45,
885004,2189,60,40,70,
885256,2189,50,50,90,
882236,2190,44,56,25,
882428,2190,52,48,45,
882681,2190,50,50,69,
882877,2190,48,52,90,
899857,2191,54,46,25,
899895,2191,53,47,45,
899972,2191,51,49,70,
900011,2191,50,50,90,
882379,2192,63,37,25,
882535,2192,64,36,45,
882812,2192,60,40,70,
882988,2192,63,37,90,
852436,2193,67,33,25,
852775,2193,64,36,45,
853213,2193,60,40,70,
853626,2193,53,47,90,
884077,2194,49,51,25,
884351,2194,51,49,45,
884816,2194,49,51,71,
885108,2194,49,51,90,
882385,2195,40,60,25,
882546,2195,47,53,45,1
882842,2195,47,53,71,
883004,2195,47,53,90,
882377,2196,64,36,25,
882556,2196,51,49,45,3
882825,2196,46,54,70,
883027,2196,49,51,90,5
884285,2197,66,34,25,
884556,2197,54,46,45,5
885070,2197,52,48,70,
885319,2197,51,49,90,5
884065,2198,61,39,26,
884397,2198,60,40,45,3
884807,2198,58,42,73,
885142,2198,57,43,90,4
888883,2199,59,41,25,
889173,2199,61,39,70,
889333,2199,65,35,90,
889470,2199,60,40,45,
889942,2200,64,36,25,
890061,2200,55,45,45,
890327,2200,49,51,70,
890528,2200,52,48,90,1
957623,2201,51,49,26,
957693,2201,50,50,45,1
957938,2201,53,47,72,
958023,2201,54,46,90,
891007,2202,42,58,25,
891171,2202,45,55,45,
891389,2202,45,55,70,
891482,2202,45,55,90,
887130,2203,40,60,25,
887278,2203,47,53,45,3
887398,2203,51,49,70,
887539,2203,48,52,90,5
887880,2204,57,43,25,
888120,2204,48,52,45,4
888462,2204,47,53,70,
888726,2204,49,51,90,6
887887,2205,51,49,26,
888084,2205,47,53,45,
888465,2205,50,50,71,
888709,2205,50,50,90,3
890561,2206,54,46,25,
890741,2206,53,47,45,
891027,2206,50,50,70,
891180,2206,48,52,90,
887864,2207,57,43,25,
888059,2207,50,50,45,
888468,2207,48,52,70,
888670,2207,51,49,90,1
887873,2208,64,36,25,
888089,2208,65,35,45,1
888474,2208,60,40,70,
888686,2208,57,43,90,1
893388,2209,54,46,25,
893583,2209,55,45,45,
893791,2209,51,49,70,
893872,2209,56,44,90,
892626,2210,57,43,29,
892740,2210,51,49,45,4
893033,2210,54,46,74,
893183,2210,54,46,90,5
893424,2211,58,42,25,
893607,2211,38,62,45,
893771,2211,35,65,70,
893906,2211,36,64,90,
893397,2212,60,40,25,
893584,2212,57,43,45,
893772,2212,61,39,70,
893920,2212,67,33,90,
893974,2213,69,31,25,
894061,2213,66,34,70,
894087,2213,59,41,90,
894388,2214,55,45,25,
894434,2214,44,56,45,
894510,2214,59,41,70,
894555,2214,58,42,90,
